timestamp,open,high,low,close,volume,instrument
2025-08-01 09:15:00,24550.75,24554.80,24492.90,24524.90,363816,NIFTY 50
2025-08-01 09:16:00,24524.90,24539.10,24509.10,24513.35,275951,NIFTY 50
2025-08-01 09:17:00,24513.35,24546.20,24478.80,24497.40,181786,NIFTY 50
2025-08-01 09:18:00,24497.40,24498.25,24454.55,24490.90,228109,NIFTY 50
2025-08-01 09:19:00,24490.90,24530.05,24473.30,24497.55,394086,NIFTY 50
2025-08-01 09:20:00,24497.55,24553.00,24491.60,24544.05,421655,NIFTY 50
2025-08-01 09:21:00,24544.05,24577.10,24523.70,24551.65,222818,NIFTY 50
2025-08-01 09:22:00,24551.65,24568.90,24513.00,24546.50,229064,NIFTY 50
2025-08-01 09:23:00,24546.50,24557.10,24537.45,24549.40,225441,NIFTY 50
2025-08-01 09:24:00,24549.40,24573.00,24534.00,24572.45,343048,NIFTY 50
2025-08-01 09:25:00,24572.45,24585.70,24570.45,24585.15,213029,NIFTY 50
2025-08-01 09:26:00,24585.15,24619.80,24543.65,24576.55,249355,NIFTY 50
2025-08-01 09:27:00,24576.55,24585.05,24552.20,24582.10,195419,NIFTY 50
2025-08-01 09:28:00,24582.10,24584.25,24546.30,24563.50,254243,NIFTY 50
2025-08-01 09:29:00,24563.50,24609.20,24505.40,24581.50,257881,NIFTY 50
2025-08-01 09:30:00,24581.50,24632.45,24550.70,24576.80,198424,NIFTY 50
2025-08-01 09:31:00,24576.80,24581.65,24566.60,24580.10,201000,NIFTY 50
2025-08-01 09:32:00,24580.10,24596.80,24558.35,24566.45,187520,NIFTY 50
2025-08-01 09:33:00,24566.45,24590.05,24554.35,24555.00,469785,NIFTY 50
2025-08-01 09:34:00,24555.00,24571.05,24547.00,24561.45,226302,NIFTY 50
2025-08-01 09:35:00,24561.45,24596.25,24543.75,24556.10,252690,NIFTY 50
2025-08-01 09:36:00,24556.10,24569.60,24543.35,24566.25,242309,NIFTY 50
2025-08-01 09:37:00,24566.25,24676.50,24562.75,24631.15,412037,NIFTY 50
2025-08-01 09:38:00,24631.15,24634.95,24621.80,24633.95,275902,NIFTY 50
2025-08-01 09:39:00,24633.95,24653.15,24592.75,24628.30,176897,NIFTY 50
2025-08-01 09:40:00,24628.30,24661.25,24578.45,24589.95,330567,NIFTY 50
2025-08-01 09:41:00,24589.95,24617.70,24577.70,24595.95,335506,NIFTY 50
2025-08-01 09:42:00,24595.95,24660.70,24578.05,24618.15,227317,NIFTY 50
2025-08-01 09:43:00,24618.15,24619.25,24574.05,24590.15,286653,NIFTY 50
2025-08-01 09:44:00,24590.15,24600.80,24560.15,24585.00,384145,NIFTY 50
2025-08-01 09:45:00,24585.00,24619.60,24542.05,24607.85,326863,NIFTY 50
2025-08-01 09:46:00,24607.85,24649.65,24601.90,24631.00,291255,NIFTY 50
2025-08-01 09:47:00,24631.00,24664.65,24606.80,24616.40,321437,NIFTY 50
2025-08-01 09:48:00,24616.40,24627.30,24602.20,24602.75,241993,NIFTY 50
2025-08-01 09:49:00,24602.75,24610.30,24566.55,24590.35,424672,NIFTY 50
2025-08-01 09:50:00,24590.35,24591.90,24556.85,24590.15,336838,NIFTY 50
2025-08-01 09:51:00,24590.15,24633.10,24576.45,24604.90,166900,NIFTY 50
2025-08-01 09:52:00,24604.90,24630.60,24578.15,24594.45,222029,NIFTY 50
2025-08-01 09:53:00,24594.45,24626.15,24587.35,24610.40,232879,NIFTY 50
2025-08-01 09:54:00,24610.40,24636.45,24581.30,24623.35,188075,NIFTY 50
2025-08-01 09:55:00,24623.35,24654.90,24581.90,24601.30,340774,NIFTY 50
2025-08-01 09:56:00,24601.30,24616.35,24582.35,24609.25,219667,NIFTY 50
2025-08-01 09:57:00,24609.25,24627.80,24551.35,24590.90,216977,NIFTY 50
2025-08-01 09:58:00,24590.90,24654.70,24574.15,24647.25,262615,NIFTY 50
2025-08-01 09:59:00,24647.25,24708.50,24636.35,24683.00,215479,NIFTY 50
2025-08-01 10:00:00,24683.00,24696.50,24652.90,24676.20,277032,NIFTY 50
2025-08-01 10:01:00,24676.20,24678.70,24652.40,24654.70,68761,NIFTY 50
2025-08-01 10:02:00,24654.70,24658.60,24646.20,24652.30,102962,NIFTY 50
2025-08-01 10:03:00,24652.30,24658.80,24626.30,24636.45,136974,NIFTY 50
2025-08-01 10:04:00,24636.45,24639.50,24629.00,24633.75,116929,NIFTY 50
2025-08-01 10:05:00,24633.75,24639.00,24619.95,24635.40,94288,NIFTY 50
2025-08-01 10:06:00,24635.40,24637.50,24630.50,24632.45,134522,NIFTY 50
2025-08-01 10:07:00,24632.45,24634.85,24620.20,24631.95,118057,NIFTY 50
2025-08-01 10:08:00,24631.95,24632.00,24608.90,24614.05,92853,NIFTY 50
2025-08-01 10:09:00,24614.05,24638.05,24610.40,24636.40,94315,NIFTY 50
2025-08-01 10:10:00,24636.40,24651.50,24632.75,24642.65,78572,NIFTY 50
2025-08-01 10:11:00,24642.65,24655.10,24624.30,24631.05,151741,NIFTY 50
2025-08-01 10:12:00,24631.05,24637.65,24610.80,24621.70,92303,NIFTY 50
2025-08-01 10:13:00,24621.70,24636.85,24617.90,24630.00,89375,NIFTY 50
2025-08-01 10:14:00,24630.00,24642.35,24623.25,24626.20,91945,NIFTY 50
2025-08-01 10:15:00,24626.20,24647.40,24624.50,24639.35,153495,NIFTY 50
2025-08-01 10:16:00,24639.35,24640.55,24621.10,24626.80,86094,NIFTY 50
2025-08-01 10:17:00,24626.80,24634.15,24603.80,24606.90,76454,NIFTY 50
2025-08-01 10:18:00,24606.90,24613.40,24578.75,24588.85,111518,NIFTY 50
