timestamp,open,high,low,close,volume,instrument
2026-01-05 09:15:00,25100.0,25102.91,25078.48,25087.2,129931,NIFTY 50
2026-01-05 09:16:00,25087.2,25091.27,25079.29,25083.65,130968,NIFTY 50
2026-01-05 09:17:00,25083.65,25088.4,25076.18,25080.8,83231,NIFTY 50
2026-01-05 09:18:00,25080.8,25083.13,25052.89,25058.9,115758,NIFTY 50
2026-01-05 09:19:00,25058.9,25062.44,25041.29,25049.25,124597,NIFTY 50
2026-01-05 09:20:00,25049.25,25068.56,25039.32,25062.85,130039,NIFTY 50
2026-01-05 09:21:00,25062.85,25069.94,25040.81,25048.95,48136,NIFTY 50
2026-01-05 09:22:00,25048.95,25057.53,25035.45,25038.65,54416,NIFTY 50
2026-01-05 09:23:00,25038.65,25072.23,25032.77,25068.55,70162,NIFTY 50
2026-01-05 09:24:00,25068.55,25096.11,25063.69,25086.4,123047,NIFTY 50
2026-01-05 09:25:00,25086.4,25095.2,25043.44,25048.15,128560,NIFTY 50
2026-01-05 09:26:00,25048.15,25052.75,25043.26,25045.9,64056,NIFTY 50
2026-01-05 09:27:00,25045.9,25067.06,25040.93,25063.0,86278,NIFTY 50
2026-01-05 09:28:00,25063.0,25068.75,25049.36,25057.4,64766,NIFTY 50
2026-01-05 09:29:00,25057.4,25073.53,25050.95,25070.6,102824,NIFTY 50
2026-01-05 09:30:00,25070.6,25072.68,25036.72,25042.85,30512,NIFTY 50
2026-01-05 09:31:00,25042.85,25049.05,25000.26,25007.05,92422,NIFTY 50
2026-01-05 09:32:00,25007.05,25010.5,24958.37,24962.65,79749,NIFTY 50
2026-01-05 09:33:00,24962.65,24999.31,24956.31,24991.65,92100,NIFTY 50
2026-01-05 09:34:00,24991.65,25003.77,24986.16,24996.3,140131,NIFTY 50
2026-01-05 09:35:00,24996.3,25008.05,24986.39,24999.7,128317,NIFTY 50
2026-01-05 09:36:00,24999.7,25001.91,24981.77,24990.05,145673,NIFTY 50
2026-01-05 09:37:00,24990.05,25002.15,24987.08,24996.95,145484,NIFTY 50
2026-01-05 09:38:00,24996.95,25014.23,24988.98,25005.6,61514,NIFTY 50
2026-01-05 09:39:00,25005.6,25047.1,24996.43,25042.55,111056,NIFTY 50
2026-01-05 09:40:00,25042.55,25048.22,25007.83,25012.9,123191,NIFTY 50
2026-01-05 09:41:00,25012.9,25036.58,25008.57,25032.15,140575,NIFTY 50
2026-01-05 09:42:00,25032.15,25035.6,25018.08,25026.0,74285,NIFTY 50
2026-01-05 09:43:00,25026.0,25028.68,25015.53,25018.75,147364,NIFTY 50
2026-01-05 09:44:00,25018.75,25028.38,24995.93,25004.25,85602,NIFTY 50
2026-01-05 09:45:00,25004.25,25009.11,24990.42,24996.95,86222,NIFTY 50
2026-01-05 09:46:00,24996.95,25007.02,24993.11,25004.5,149711,NIFTY 50
2026-01-05 09:47:00,25004.5,25020.24,24997.82,25011.75,91584,NIFTY 50
2026-01-05 09:48:00,25011.75,25013.89,25001.62,25006.1,142095,NIFTY 50
2026-01-05 09:49:00,25006.1,25046.81,24999.32,25044.35,59382,NIFTY 50
2026-01-05 09:50:00,25044.35,25055.47,25039.34,25051.4,86521,NIFTY 50
2026-01-05 09:51:00,25051.4,25073.17,25046.25,25067.1,69678,NIFTY 50
2026-01-05 09:52:00,25067.1,25071.02,25045.58,25048.85,105903,NIFTY 50
2026-01-05 09:53:00,25048.85,25052.09,25037.5,25041.7,95448,NIFTY 50
2026-01-05 09:54:00,25041.7,25045.42,25028.68,25031.8,69797,NIFTY 50
2026-01-05 09:55:00,25031.8,25047.56,25027.46,25041.35,93915,NIFTY 50
2026-01-05 09:56:00,25041.35,25054.77,25037.56,25048.3,39763,NIFTY 50
2026-01-05 09:57:00,25048.3,25085.78,25042.65,25080.0,100258,NIFTY 50
2026-01-05 09:58:00,25080.0,25083.23,25052.55,25061.35,54640,NIFTY 50
2026-01-05 09:59:00,25061.35,25076.85,25058.93,25067.0,90179,NIFTY 50
2026-01-05 10:00:00,25067.0,25075.31,25055.46,25064.05,110153,NIFTY 50
2026-01-05 10:01:00,25064.05,25070.99,25044.24,25046.9,100724,NIFTY 50
2026-01-05 10:02:00,25046.9,25051.46,25034.38,25039.35,120384,NIFTY 50
2026-01-05 10:03:00,25039.35,25056.56,25031.9,25054.5,45214,NIFTY 50
2026-01-05 10:04:00,25054.5,25072.53,25047.52,25068.8,90925,NIFTY 50
2026-01-05 10:05:00,25068.8,25086.79,25066.4,25080.15,107435,NIFTY 50
