timestamp,open,high,low,close,volume,instrument
2026-01-05 09:15:00,2986.20,2989.50,2977.85,2979.30,93828,RELIANCE
2026-01-05 09:16:00,2979.30,2982.15,2975.90,2980.20,80762,RELIANCE
2026-01-05 09:17:00,2980.20,2982.10,2971.15,2974.45,88205,RELIANCE
2026-01-05 09:18:00,2974.45,2982.45,2961.75,2970.95,117111,RELIANCE
2026-01-05 09:19:00,2970.95,2973.40,2965.30,2969.20,116415,RELIANCE
2026-01-05 09:20:00,2969.20,2971.40,2967.05,2968.25,147831,RELIANCE
2026-01-05 09:21:00,2968.25,2973.40,2956.55,2972.30,137461,RELIANCE
2026-01-05 09:22:00,2972.30,2977.20,2967.55,2974.75,114340,RELIANCE
2026-01-05 09:23:00,2974.75,2978.80,2967.30,2971.70,91048,RELIANCE
2026-01-05 09:24:00,2971.70,2972.90,2956.55,2964.50,68549,RELIANCE
2026-01-05 09:25:00,2964.50,2970.70,2957.05,2963.30,96217,RELIANCE
2026-01-05 09:26:00,2963.30,2969.40,2959.80,2966.00,106712,RELIANCE
2026-01-05 09:27:00,2966.00,2973.20,2964.10,2965.20,112055,RELIANCE
2026-01-05 09:28:00,2965.20,2965.75,2931.20,2947.00,132392,RELIANCE
2026-01-05 09:29:00,2947.00,2952.30,2944.00,2951.75,144524,RELIANCE
2026-01-05 09:30:00,2951.75,2953.85,2937.50,2944.95,119115,RELIANCE
2026-01-05 09:31:00,2944.95,2950.05,2940.40,2944.45,153384,RELIANCE
2026-01-05 09:32:00,2944.45,2946.55,2939.90,2941.85,98388,RELIANCE
2026-01-05 09:33:00,2941.85,2942.20,2925.85,2927.65,71058,RELIANCE
2026-01-05 09:34:00,2927.65,2930.45,2923.05,2926.65,66387,RELIANCE
2026-01-05 09:35:00,2926.65,2930.40,2920.50,2921.75,111532,RELIANCE
2026-01-05 09:36:00,2921.75,2931.20,2912.70,2928.75,89816,RELIANCE
2026-01-05 09:37:00,2928.75,2932.30,2925.30,2928.75,136771,RELIANCE
2026-01-05 09:38:00,2928.75,2938.35,2906.55,2915.50,84268,RELIANCE
2026-01-05 09:39:00,2915.50,2916.00,2905.75,2913.95,58591,RELIANCE
2026-01-05 09:40:00,2913.95,2917.15,2894.65,2902.10,94257,RELIANCE
2026-01-05 09:41:00,2902.10,2903.25,2892.75,2898.55,116950,RELIANCE
2026-01-05 09:42:00,2898.55,2901.25,2886.75,2895.70,141148,RELIANCE
2026-01-05 09:43:00,2895.70,2905.35,2880.55,2885.85,137245,RELIANCE
2026-01-05 09:44:00,2885.85,2887.50,2875.85,2877.20,146471,RELIANCE
2026-01-05 09:45:00,2877.20,2884.65,2858.05,2865.20,74845,RELIANCE
2026-01-05 09:46:00,2865.20,2868.10,2861.70,2863.40,138213,RELIANCE
2026-01-05 09:47:00,2863.40,2871.10,2858.90,2860.80,166446,RELIANCE
2026-01-05 09:48:00,2860.80,2866.15,2844.65,2849.70,110105,RELIANCE
2026-01-05 09:49:00,2849.70,2851.10,2845.95,2848.00,72416,RELIANCE
2026-01-05 09:50:00,2848.00,2863.00,2843.15,2858.90,160300,RELIANCE
2026-01-05 09:51:00,2858.90,2860.05,2851.75,2854.95,60771,RELIANCE
2026-01-05 09:52:00,2854.95,2864.35,2853.30,2854.45,150651,RELIANCE
2026-01-05 09:53:00,2854.45,2857.85,2848.15,2851.10,113973,RELIANCE
2026-01-05 09:54:00,2851.10,2858.80,2842.45,2858.75,113371,RELIANCE
2026-01-05 09:55:00,2858.75,2866.50,2856.55,2865.45,128422,RELIANCE
2026-01-05 09:56:00,2865.45,2870.75,2865.30,2866.50,71895,RELIANCE
2026-01-05 09:57:00,2866.50,2874.60,2850.65,2871.40,96890,RELIANCE
2026-01-05 09:58:00,2871.40,2872.25,2856.85,2856.90,114942,RELIANCE
2026-01-05 09:59:00,2856.90,2858.70,2850.40,2855.95,142354,RELIANCE
2026-01-05 10:00:00,2855.95,2861.00,2848.20,2849.60,76740,RELIANCE
2026-01-05 10:01:00,2849.60,2858.60,2846.95,2853.20,47528,RELIANCE
2026-01-05 10:02:00,2853.20,2858.50,2852.90,2856.50,29158,RELIANCE
2026-01-05 10:03:00,2856.50,2863.80,2856.40,2863.15,47085,RELIANCE
2026-01-05 10:04:00,2863.15,2869.55,2859.25,2867.70,53687,RELIANCE
2026-01-05 10:05:00,2867.70,2870.50,2867.05,2870.00,38089,RELIANCE
2026-01-05 10:06:00,2870.00,2874.65,2865.95,2873.75,43977,RELIANCE
2026-01-05 10:07:00,2873.75,2877.00,2872.50,2874.30,30978,RELIANCE
2026-01-05 10:08:00,2874.30,2882.70,2873.85,2881.25,55036,RELIANCE
2026-01-05 10:09:00,2881.25,2885.90,2879.30,2882.50,54513,RELIANCE
2026-01-05 10:10:00,2882.50,2882.90,2879.75,2882.85,51167,RELIANCE
2026-01-05 10:11:00,2882.85,2884.70,2882.60,2883.95,37928,RELIANCE
2026-01-05 10:12:00,2883.95,2884.55,2880.00,2881.25,57741,RELIANCE
2026-01-05 10:13:00,2881.25,2889.40,2880.90,2886.80,55626,RELIANCE
2026-01-05 10:14:00,2886.80,2888.45,2883.20,2886.25,39213,RELIANCE
2026-01-05 10:15:00,2886.25,2888.00,2883.95,2884.70,38990,RELIANCE
2026-01-05 10:16:00,2884.70,2885.05,2879.20,2881.50,38202,RELIANCE
2026-01-05 10:17:00,2881.50,2884.65,2875.85,2879.60,45675,RELIANCE
2026-01-05 10:18:00,2879.60,2881.70,2878.10,2880.60,25457,RELIANCE
2026-01-05 10:19:00,2880.60,2882.80,2874.90,2877.35,63886,RELIANCE
2026-01-05 10:20:00,2877.35,2879.25,2874.75,2878.95,43461,RELIANCE
2026-01-05 10:21:00,2878.95,2884.85,2878.90,2883.15,38765,RELIANCE
2026-01-05 10:22:00,2883.15,2887.95,2882.35,2887.70,39239,RELIANCE
2026-01-05 10:23:00,2887.70,2891.70,2884.70,2890.90,68035,RELIANCE
2026-01-05 10:24:00,2890.90,2892.45,2889.70,2891.95,55379,RELIANCE
2026-01-05 10:25:00,2891.95,2892.60,2888.10,2891.20,24160,RELIANCE
2026-01-05 10:26:00,2891.20,2892.15,2887.05,2888.20,31121,RELIANCE
2026-01-05 10:27:00,2888.20,2889.60,2886.05,2886.60,23010,RELIANCE
2026-01-05 10:28:00,2886.60,2889.05,2885.50,2888.10,52844,RELIANCE
2026-01-05 10:29:00,2888.10,2890.35,2884.60,2886.05,51201,RELIANCE
2026-01-05 10:30:00,2886.05,2891.15,2883.60,2889.10,35077,RELIANCE
2026-01-05 10:31:00,2889.10,2891.60,2886.80,2891.20,34670,RELIANCE
2026-01-05 10:32:00,2891.20,2891.95,2890.35,2890.60,33811,RELIANCE
2026-01-05 10:33:00,2890.60,2894.80,2887.55,2892.30,29394,RELIANCE
2026-01-05 10:34:00,2892.30,2894.70,2891.10,2893.20,34836,RELIANCE
2026-01-05 10:35:00,2893.20,2894.10,2890.35,2893.60,38957,RELIANCE
2026-01-05 10:36:00,2893.60,2894.85,2886.35,2891.20,25669,RELIANCE
2026-01-05 10:37:00,2891.20,2894.95,2889.25,2893.45,30336,RELIANCE
2026-01-05 10:38:00,2893.45,2897.25,2889.05,2893.40,60012,RELIANCE
2026-01-05 10:39:00,2893.40,2896.45,2890.00,2890.70,39778,RELIANCE
2026-01-05 10:40:00,2890.70,2893.30,2889.15,2891.30,38372,RELIANCE
2026-01-05 10:41:00,2891.30,2896.65,2889.85,2894.90,36493,RELIANCE
2026-01-05 10:42:00,2894.90,2895.65,2894.25,2894.95,38496,RELIANCE
2026-01-05 10:43:00,2894.95,2896.85,2890.60,2896.05,48662,RELIANCE
2026-01-05 10:44:00,2896.05,2901.05,2894.85,2899.25,40527,RELIANCE
2026-01-05 10:45:00,2899.25,2899.50,2894.35,2895.05,52006,RELIANCE
2026-01-05 10:46:00,2895.05,2895.40,2893.65,2895.00,45214,RELIANCE
2026-01-05 10:47:00,2895.00,2901.25,2893.25,2898.90,41614,RELIANCE
2026-01-05 10:48:00,2898.90,2902.15,2897.15,2900.50,35931,RELIANCE
2026-01-05 10:49:00,2900.50,2903.80,2900.35,2900.85,63610,RELIANCE
2026-01-05 10:50:00,2900.85,2905.10,2899.25,2900.40,19639,RELIANCE
2026-01-05 10:51:00,2900.40,2901.95,2895.50,2897.60,38933,RELIANCE
2026-01-05 10:52:00,2897.60,2902.45,2897.25,2901.65,25339,RELIANCE
2026-01-05 10:53:00,2901.65,2911.30,2901.60,2907.35,25756,RELIANCE
2026-01-05 10:54:00,2907.35,2911.15,2907.00,2910.25,30698,RELIANCE
2026-01-05 10:55:00,2910.25,2910.85,2908.80,2909.40,25424,RELIANCE
2026-01-05 10:56:00,2909.40,2913.15,2905.75,2907.80,36000,RELIANCE
2026-01-05 10:57:00,2907.80,2913.05,2905.10,2910.70,26825,RELIANCE
2026-01-05 10:58:00,2910.70,2912.50,2905.00,2908.70,31455,RELIANCE
2026-01-05 10:59:00,2908.70,2908.80,2907.35,2907.95,49453,RELIANCE
2026-01-05 11:00:00,2907.95,2910.75,2907.55,2907.60,29044,RELIANCE
2026-01-05 11:01:00,2907.60,2912.35,2905.05,2910.80,37871,RELIANCE
2026-01-05 11:02:00,2910.80,2911.65,2904.60,2908.10,35323,RELIANCE
2026-01-05 11:03:00,2908.10,2912.20,2906.05,2910.80,35742,RELIANCE
2026-01-05 11:04:00,2910.80,2911.60,2907.55,2907.75,39835,RELIANCE
2026-01-05 11:05:00,2907.75,2910.60,2904.50,2909.20,29703,RELIANCE
2026-01-05 11:06:00,2909.20,2911.10,2902.30,2902.65,38988,RELIANCE
2026-01-05 11:07:00,2902.65,2907.40,2900.30,2905.45,32537,RELIANCE
2026-01-05 11:08:00,2905.45,2906.60,2904.60,2905.65,50996,RELIANCE
2026-01-05 11:09:00,2905.65,2909.55,2904.50,2906.10,23019,RELIANCE
2026-01-05 11:10:00,2906.10,2906.75,2903.40,2903.45,32711,RELIANCE
2026-01-05 11:11:00,2903.45,2903.95,2900.10,2902.25,49232,RELIANCE
2026-01-05 11:12:00,2902.25,2905.35,2902.05,2905.30,32028,RELIANCE
2026-01-05 11:13:00,2905.30,2908.80,2904.65,2906.95,31908,RELIANCE
2026-01-05 11:14:00,2906.95,2907.85,2904.95,2905.25,29516,RELIANCE
2026-01-05 11:15:00,2905.25,2910.40,2903.05,2908.80,47531,RELIANCE
2026-01-05 11:16:00,2908.80,2911.55,2905.15,2906.25,37787,RELIANCE
2026-01-05 11:17:00,2906.25,2911.25,2903.45,2910.80,22448,RELIANCE
2026-01-05 11:18:00,2910.80,2911.50,2908.85,2909.80,48359,RELIANCE
2026-01-05 11:19:00,2909.80,2910.00,2904.90,2907.50,32129,RELIANCE
2026-01-05 11:20:00,2907.50,2911.05,2906.75,2909.50,38087,RELIANCE
2026-01-05 11:21:00,2909.50,2913.40,2908.40,2912.60,30938,RELIANCE
2026-01-05 11:22:00,2912.60,2915.80,2908.25,2910.65,35128,RELIANCE
2026-01-05 11:23:00,2910.65,2916.90,2908.60,2916.65,44538,RELIANCE
2026-01-05 11:24:00,2916.65,2919.70,2912.40,2915.10,30306,RELIANCE
2026-01-05 11:25:00,2915.10,2917.60,2905.80,2909.85,26900,RELIANCE
2026-01-05 11:26:00,2909.85,2916.30,2909.10,2914.80,31444,RELIANCE
2026-01-05 11:27:00,2914.80,2917.85,2911.60,2915.70,50908,RELIANCE
2026-01-05 11:28:00,2915.70,2918.60,2913.75,2914.05,44406,RELIANCE
2026-01-05 11:29:00,2914.05,2918.35,2913.20,2914.60,50322,RELIANCE
2026-01-05 11:30:00,2914.60,2917.05,2905.60,2910.45,38894,RELIANCE
2026-01-05 11:31:00,2910.45,2913.30,2909.45,2909.95,63077,RELIANCE
2026-01-05 11:32:00,2909.95,2910.10,2906.40,2907.85,43517,RELIANCE
2026-01-05 11:33:00,2907.85,2909.05,2906.70,2908.90,31238,RELIANCE
2026-01-05 11:34:00,2908.90,2914.25,2903.15,2905.50,44757,RELIANCE
2026-01-05 11:35:00,2905.50,2906.75,2904.15,2904.45,26381,RELIANCE
2026-01-05 11:36:00,2904.45,2905.30,2901.25,2905.25,41684,RELIANCE
2026-01-05 11:37:00,2905.25,2907.10,2900.85,2904.60,62367,RELIANCE
2026-01-05 11:38:00,2904.60,2907.20,2900.90,2901.35,64616,RELIANCE
2026-01-05 11:39:00,2901.35,2903.20,2899.25,2903.15,30806,RELIANCE
2026-01-05 11:40:00,2903.15,2905.40,2902.30,2904.20,33286,RELIANCE
2026-01-05 11:41:00,2904.20,2909.35,2903.90,2905.70,50002,RELIANCE
2026-01-05 11:42:00,2905.70,2909.00,2904.50,2908.15,40222,RELIANCE
2026-01-05 11:43:00,2908.15,2913.70,2904.45,2913.45,37946,RELIANCE
2026-01-05 11:44:00,2913.45,2913.85,2909.30,2912.40,56871,RELIANCE
2026-01-05 11:45:00,2912.40,2916.70,2912.25,2915.20,54288,RELIANCE
2026-01-05 11:46:00,2915.20,2917.00,2911.45,2912.15,59658,RELIANCE
2026-01-05 11:47:00,2912.15,2912.80,2907.80,2908.85,39304,RELIANCE
2026-01-05 11:48:00,2908.85,2910.80,2906.35,2910.50,40543,RELIANCE
2026-01-05 11:49:00,2910.50,2910.60,2908.80,2908.85,24025,RELIANCE
2026-01-05 11:50:00,2908.85,2908.95,2905.85,2907.50,42421,RELIANCE
2026-01-05 11:51:00,2907.50,2911.35,2904.20,2905.80,26251,RELIANCE
2026-01-05 11:52:00,2905.80,2907.25,2903.45,2904.85,61397,RELIANCE
2026-01-05 11:53:00,2904.85,2906.90,2903.60,2904.20,40544,RELIANCE
2026-01-05 11:54:00,2904.20,2905.95,2896.55,2899.80,29461,RELIANCE
2026-01-05 11:55:00,2899.80,2904.20,2897.95,2903.25,41459,RELIANCE
